,Region,ITEM_CODE,Period,Value,Category
7006,SW,ESP_007,2019 W28,1,Warranty
7007,SW,ESP_008,2019 W28,3,Warranty
7008,SW,PROD_001,2019 W29,10,Warranty
7009,SW,PROD_002,2019 W29,9,Warranty
7010,SW,PROD_003,2019 W29,14,Warranty
7011,SW,PROD_004,2019 W29,10,Warranty
7012,SW,PROD_005,2019 W29,15,Warranty
7013,SW,PROD_006,2019 W29,9,Warranty
7014,SW,PROD_007,2019 W29,12,Warranty
7015,SW,PROD_008,2019 W29,6,Warranty
7016,SW,ESP_001,2019 W29,2,Warranty
7017,SW,ESP_002,2019 W29,1,Warranty
7018,SW,ESP_003,2019 W29,3,Warranty
7019,SW,ESP_004,2019 W29,2,Warranty
7020,SW,ESP_005,2019 W29,4,Warranty
7021,SW,ESP_006,2019 W29,3,Warranty
7022,SW,ESP_007,2019 W29,3,Warranty
7023,SW,ESP_008,2019 W29,1,Warranty
7024,SW,PROD_001,2019 W03,14,Warranty
7025,SW,PROD_002,2019 W03,14,Warranty
7026,SW,PROD_003,2019 W03,11,Warranty
7027,SW,PROD_004,2019 W03,14,Warranty
7028,SW,PROD_005,2019 W03,9,Warranty
7029,SW,PROD_006,2019 W03,11,Warranty
7030,SW,PROD_007,2019 W03,13,Warranty
7031,SW,PROD_008,2019 W03,8,Warranty
7032,SW,ESP_001,2019 W03,1,Warranty
7033,SW,ESP_002,2019 W03,0,Warranty
7034,SW,ESP_003,2019 W03,0,Warranty
7035,SW,ESP_004,2019 W03,2,Warranty
7036,SW,ESP_005,2019 W03,1,Warranty
7037,SW,ESP_006,2019 W03,2,Warranty
7038,SW,ESP_007,2019 W03,2,Warranty
7039,SW,ESP_008,2019 W03,0,Warranty
7040,SW,PROD_001,2019 W30,9,Product
7041,SW,PROD_002,2019 W30,19,Product
7042,SW,PROD_003,2019 W30,9,Product
7043,SW,PROD_004,2019 W30,7,Product
7044,SW,PROD_005,2019 W30,14,Product
7045,SW,PROD_006,2019 W30,4,Product
7046,SW,PROD_007,2019 W30,4,Product
7047,SW,PROD_008,2019 W30,8,Product
7048,SW,ESP_001,2019 W30,1,Product
7049,SW,ESP_002,2019 W30,2,Product
7050,SW,ESP_003,2019 W30,1,Product
7051,SW,ESP_004,2019 W30,2,Product
7052,SW,ESP_005,2019 W30,3,Product
7053,SW,ESP_006,2019 W30,1,Product
7054,SW,ESP_007,2019 W30,1,Product
7055,SW,ESP_008,2019 W30,1,Product
7056,SW,PROD_001,2019 W31,11,Product
7057,SW,PROD_002,2019 W31,12,Product
7058,SW,PROD_003,2019 W31,7,Product
7059,SW,PROD_004,2019 W31,12,Product
7060,SW,PROD_005,2019 W31,7,Product
7061,SW,PROD_006,2019 W31,9,Product
7062,SW,PROD_007,2019 W31,8,Product
7063,SW,PROD_008,2019 W31,7,Product
7064,SW,ESP_001,2019 W31,2,Product
7065,SW,ESP_002,2019 W31,1,Product
7066,SW,ESP_003,2019 W31,1,Product
7067,SW,ESP_004,2019 W31,3,Product
7068,SW,ESP_005,2019 W31,1,Product
7069,SW,ESP_006,2019 W31,3,Product
7070,SW,ESP_007,2019 W31,2,Product
7071,SW,ESP_008,2019 W31,1,Product
7072,SW,PROD_001,2019 W32,14,Product
7073,SW,PROD_002,2019 W32,9,Product
7074,SW,PROD_003,2019 W32,11,Product
7075,SW,PROD_004,2019 W32,12,Product
7076,SW,PROD_005,2019 W32,8,Product
7077,SW,PROD_006,2019 W32,12,Product
7078,SW,PROD_007,2019 W32,7,Product
7079,SW,PROD_008,2019 W32,6,Product
7080,SW,ESP_001,2019 W32,2,Warranty
7081,SW,ESP_002,2019 W32,0,Warranty
7082,SW,ESP_003,2019 W32,1,Warranty
7083,SW,ESP_004,2019 W32,3,Warranty
7084,SW,ESP_005,2019 W32,1,Warranty
7085,SW,ESP_006,2019 W32,3,Warranty
7086,SW,ESP_007,2019 W32,1,Warranty
7087,SW,ESP_008,2019 W32,1,Warranty
7088,SW,PROD_001,2019 W33,19,Warranty
7089,SW,PROD_002,2019 W33,15,Warranty
7090,SW,PROD_003,2019 W33,6,Warranty
7091,SW,PROD_004,2019 W33,9,Warranty
7092,SW,PROD_005,2019 W33,4,Warranty
7093,SW,PROD_006,2019 W33,11,Warranty
7094,SW,PROD_007,2019 W33,4,Warranty
7095,SW,PROD_008,2019 W33,12,Warranty
7096,SW,ESP_001,2019 W33,2,Warranty
7097,SW,ESP_002,2019 W33,1,Warranty
7098,SW,ESP_003,2019 W33,1,Warranty
7099,SW,ESP_004,2019 W33,2,Warranty
7100,SW,ESP_005,2019 W33,1,Warranty
7101,SW,ESP_006,2019 W33,3,Warranty
7102,SW,ESP_007,2019 W33,1,Warranty
7103,SW,ESP_008,2019 W33,1,Warranty
7104,SW,PROD_001,2019 W34,6,Warranty
7105,SW,PROD_002,2019 W34,6,Warranty
7106,SW,PROD_003,2019 W34,6,Warranty
7107,SW,PROD_004,2019 W34,16,Warranty
7108,SW,PROD_005,2019 W34,12,Warranty
7109,SW,PROD_006,2019 W34,3,Warranty
7110,SW,PROD_007,2019 W34,9,Warranty
7111,SW,PROD_008,2019 W34,3,Warranty
7112,SW,ESP_001,2019 W34,0,Warranty
7113,SW,ESP_002,2019 W34,0,Warranty
7114,SW,ESP_003,2019 W34,0,Warranty
7115,SW,ESP_004,2019 W34,2,Warranty
7116,SW,ESP_005,2019 W34,2,Warranty
7117,SW,ESP_006,2019 W34,1,Warranty
7118,SW,ESP_007,2019 W34,1,Warranty
7119,SW,ESP_008,2019 W34,0,Warranty
7120,SW,PROD_001,2019 W35,15,Product
7121,SW,PROD_002,2019 W35,12,Product
7122,SW,PROD_003,2019 W35,11,Product
7123,SW,PROD_004,2019 W35,11,Product
7124,SW,PROD_005,2019 W35,6,Product
7125,SW,PROD_006,2019 W35,8,Product
7126,SW,PROD_007,2019 W35,5,Product
7127,SW,PROD_008,2019 W35,9,Product
7128,SW,ESP_001,2019 W35,1,Product
7129,SW,ESP_002,2019 W35,0,Product
7130,SW,ESP_003,2019 W35,1,Product
7131,SW,ESP_004,2019 W35,1,Product
7132,SW,ESP_005,2019 W35,1,Product
7133,SW,ESP_006,2019 W35,2,Product
7134,SW,ESP_007,2019 W35,1,Product
7135,SW,ESP_008,2019 W35,0,Product
7136,SW,PROD_001,2019 W36,9,Product
7137,SW,PROD_002,2019 W36,13,Product
7138,SW,PROD_003,2019 W36,9,Product
7139,SW,PROD_004,2019 W36,12,Product
7140,SW,PROD_005,2019 W36,9,Product
7141,SW,PROD_006,2019 W36,8,Product
7142,SW,PROD_007,2019 W36,9,Product
7143,SW,PROD_008,2019 W36,11,Product
7144,SW,ESP_001,2019 W36,0,Product
7145,SW,ESP_002,2019 W36,0,Product
7146,SW,ESP_003,2019 W36,0,Product
7147,SW,ESP_004,2019 W36,1,Product
7148,SW,ESP_005,2019 W36,1,Product
7149,SW,ESP_006,2019 W36,2,Product
7150,SW,ESP_007,2019 W36,1,Product
7151,SW,ESP_008,2019 W36,0,Product
7152,SW,PROD_001,2019 W37,15,Product
7153,SW,PROD_002,2019 W37,9,Product
7154,SW,PROD_003,2019 W37,8,Product
7155,SW,PROD_004,2019 W37,10,Product
7156,SW,PROD_005,2019 W37,6,Product
7157,SW,PROD_006,2019 W37,10,Product
7158,SW,PROD_007,2019 W37,6,Product
7159,SW,PROD_008,2019 W37,14,Product
7160,SW,ESP_001,2019 W37,0,Warranty
7161,SW,ESP_002,2019 W37,0,Warranty
7162,SW,ESP_003,2019 W37,0,Warranty
7163,SW,ESP_004,2019 W37,1,Warranty
7164,SW,ESP_005,2019 W37,1,Warranty
7165,SW,ESP_006,2019 W37,2,Warranty
7166,SW,ESP_007,2019 W37,1,Warranty
7167,SW,ESP_008,2019 W37,0,Warranty
7168,SW,PROD_001,2019 W38,12,Warranty
7169,SW,PROD_002,2019 W38,7,Warranty
7170,SW,PROD_003,2019 W38,9,Warranty
7171,SW,PROD_004,2019 W38,6,Warranty
7172,SW,PROD_005,2019 W38,10,Warranty
7173,SW,PROD_006,2019 W38,12,Warranty
7174,SW,PROD_007,2019 W38,12,Warranty
7175,SW,PROD_008,2019 W38,9,Warranty
7176,SW,ESP_001,2019 W38,0,Warranty
7177,SW,ESP_002,2019 W38,0,Warranty
7178,SW,ESP_003,2019 W38,0,Warranty
7179,SW,ESP_004,2019 W38,1,Warranty
7180,SW,ESP_005,2019 W38,1,Warranty
7181,SW,ESP_006,2019 W38,2,Warranty
7182,SW,ESP_007,2019 W38,1,Warranty
7183,SW,ESP_008,2019 W38,0,Warranty
7184,SW,PROD_001,2019 W39,14,Warranty
7185,SW,PROD_002,2019 W39,11,Warranty
7186,SW,PROD_003,2019 W39,4,Warranty
7187,SW,PROD_004,2019 W39,19,Warranty
7188,SW,PROD_005,2019 W39,7,Warranty
7189,SW,PROD_006,2019 W39,7,Warranty
7190,SW,PROD_007,2019 W39,7,Warranty
7191,SW,PROD_008,2019 W39,11,Warranty
7192,SW,ESP_001,2019 W39,0,Warranty
7193,SW,ESP_002,2019 W39,0,Warranty
7194,SW,ESP_003,2019 W39,0,Warranty
7195,SW,ESP_004,2019 W39,2,Warranty
7196,SW,ESP_005,2019 W39,1,Warranty
7197,SW,ESP_006,2019 W39,1,Warranty
7198,SW,ESP_007,2019 W39,1,Warranty
7199,SW,ESP_008,2019 W39,0,Warranty
7200,SW,PROD_001,2019 W04,15,Product
7201,SW,PROD_002,2019 W04,11,Product
7202,SW,PROD_003,2019 W04,16,Product
7203,SW,PROD_004,2019 W04,17,Product
7204,SW,PROD_005,2019 W04,9,Product
7205,SW,PROD_006,2019 W04,14,Product
7206,SW,PROD_007,2019 W04,7,Product
7207,SW,PROD_008,2019 W04,10,Product
7208,SW,ESP_001,2019 W04,0,Product
7209,SW,ESP_002,2019 W04,0,Product
7210,SW,ESP_003,2019 W04,1,Product
7211,SW,ESP_004,2019 W04,2,Product
7212,SW,ESP_005,2019 W04,1,Product
7213,SW,ESP_006,2019 W04,3,Product
7214,SW,ESP_007,2019 W04,1,Product
7215,SW,ESP_008,2019 W04,0,Product
7216,SW,PROD_001,2019 W40,19,Product
7217,SW,PROD_002,2019 W40,11,Product
7218,SW,PROD_003,2019 W40,15,Product
7219,SW,PROD_004,2019 W40,6,Product
7220,SW,PROD_005,2019 W40,10,Product
7221,SW,PROD_006,2019 W40,12,Product
7222,SW,PROD_007,2019 W40,9,Product
7223,SW,PROD_008,2019 W40,11,Product
7224,SW,ESP_001,2019 W40,0,Product
7225,SW,ESP_002,2019 W40,0,Product
7226,SW,ESP_003,2019 W40,0,Product
7227,SW,ESP_004,2019 W40,1,Product
7228,SW,ESP_005,2019 W40,1,Product
7229,SW,ESP_006,2019 W40,2,Product
7230,SW,ESP_007,2019 W40,1,Product
7231,SW,ESP_008,2019 W40,0,Product
7232,SW,PROD_001,2019 W41,15,Product
7233,SW,PROD_002,2019 W41,6,Product
7234,SW,PROD_003,2019 W41,5,Product
7235,SW,PROD_004,2019 W41,12,Product
7236,SW,PROD_005,2019 W41,10,Product
7237,SW,PROD_006,2019 W41,15,Product
7238,SW,PROD_007,2019 W41,14,Product
7239,SW,PROD_008,2019 W41,8,Product
7240,SW,ESP_001,2019 W41,0,Warranty
7241,SW,ESP_002,2019 W41,0,Warranty
7242,SW,ESP_003,2019 W41,0,Warranty
7243,SW,ESP_004,2019 W41,1,Warranty
7244,SW,ESP_005,2019 W41,1,Warranty
7245,SW,ESP_006,2019 W41,2,Warranty
7246,SW,ESP_007,2019 W41,1,Warranty
7247,SW,ESP_008,2019 W41,0,Warranty
7248,SW,PROD_001,2019 W42,17,Warranty
7249,SW,PROD_002,2019 W42,10,Warranty
7250,SW,PROD_003,2019 W42,7,Warranty
7251,SW,PROD_004,2019 W42,11,Warranty
7252,SW,PROD_005,2019 W42,10,Warranty
7253,SW,PROD_006,2019 W42,15,Warranty
7254,SW,PROD_007,2019 W42,9,Warranty
7255,SW,PROD_008,2019 W42,8,Warranty
7256,SW,ESP_001,2019 W42,0,Warranty
7257,SW,ESP_002,2019 W42,0,Warranty
7258,SW,ESP_003,2019 W42,0,Warranty
7259,SW,ESP_004,2019 W42,1,Warranty
7260,SW,ESP_005,2019 W42,1,Warranty
7261,SW,ESP_006,2019 W42,2,Warranty
7262,SW,ESP_007,2019 W42,1,Warranty
7263,SW,ESP_008,2019 W42,0,Warranty
7264,SW,PROD_001,2019 W43,16,Warranty
7265,SW,PROD_002,2019 W43,10,Warranty
7266,SW,PROD_003,2019 W43,9,Warranty
7267,SW,PROD_004,2019 W43,16,Warranty
7268,SW,PROD_005,2019 W43,9,Warranty
7269,SW,PROD_006,2019 W43,7,Warranty
7270,SW,PROD_007,2019 W43,9,Warranty
7271,SW,PROD_008,2019 W43,5,Warranty
7272,SW,ESP_001,2019 W43,0,Warranty
7273,SW,ESP_002,2019 W43,0,Warranty
7274,SW,ESP_003,2019 W43,0,Warranty
7275,SW,ESP_004,2019 W43,1,Warranty
7276,SW,ESP_005,2019 W43,1,Warranty
7277,SW,ESP_006,2019 W43,1,Warranty
7278,SW,ESP_007,2019 W43,1,Warranty
7279,SW,ESP_008,2019 W43,0,Warranty
7280,SW,PROD_001,2019 W44,16,Product
7281,SW,PROD_002,2019 W44,8,Product
7282,SW,PROD_003,2019 W44,4,Product
7283,SW,PROD_004,2019 W44,12,Product
7284,SW,PROD_005,2019 W44,21,Product
7285,SW,PROD_006,2019 W44,10,Product
7286,SW,PROD_007,2019 W44,5,Product
7287,SW,PROD_008,2019 W44,11,Product
7288,SW,ESP_001,2019 W44,0,Product
7289,SW,ESP_002,2019 W44,0,Product
7290,SW,ESP_003,2019 W44,0,Product
7291,SW,ESP_004,2019 W44,1,Product
7292,SW,ESP_005,2019 W44,1,Product
7293,SW,ESP_006,2019 W44,1,Product
7294,SW,ESP_007,2019 W44,0,Product
7295,SW,ESP_008,2019 W44,0,Product
7296,SW,PROD_001,2019 W45,15,Product
7297,SW,PROD_002,2019 W45,13,Product
7298,SW,PROD_003,2019 W45,4,Product
7299,SW,PROD_004,2019 W45,11,Product
7300,SW,PROD_005,2019 W45,9,Product
7301,SW,PROD_006,2019 W45,10,Product
7302,SW,PROD_007,2019 W45,12,Product
7303,SW,PROD_008,2019 W45,10,Product
7304,SW,ESP_001,2019 W45,1,Product
7305,SW,ESP_002,2019 W45,0,Product
7306,SW,ESP_003,2019 W45,0,Product
7307,SW,ESP_004,2019 W45,1,Product
7308,SW,ESP_005,2019 W45,1,Product
7309,SW,ESP_006,2019 W45,2,Product
7310,SW,ESP_007,2019 W45,1,Product
7311,SW,ESP_008,2019 W45,0,Product
7312,SW,PROD_001,2019 W46,14,Product
7313,SW,PROD_002,2019 W46,9,Product
7314,SW,PROD_003,2019 W46,11,Product
7315,SW,PROD_004,2019 W46,13,Product
7316,SW,PROD_005,2019 W46,7,Product
7317,SW,PROD_006,2019 W46,7,Product
7318,SW,PROD_007,2019 W46,7,Product
7319,SW,PROD_008,2019 W46,7,Product
7320,SW,ESP_001,2019 W46,1,Warranty
7321,SW,ESP_002,2019 W46,0,Warranty
7322,SW,ESP_003,2019 W46,1,Warranty
7323,SW,ESP_004,2019 W46,2,Warranty
7324,SW,ESP_005,2019 W46,1,Warranty
7325,SW,ESP_006,2019 W46,1,Warranty
7326,SW,ESP_007,2019 W46,1,Warranty
7327,SW,ESP_008,2019 W46,0,Warranty
7328,SW,PROD_001,2019 W47,15,Warranty
7329,SW,PROD_002,2019 W47,15,Warranty
7330,SW,PROD_003,2019 W47,14,Warranty
7331,SW,PROD_004,2019 W47,8,Warranty
7332,SW,PROD_005,2019 W47,8,Warranty
7333,SW,PROD_006,2019 W47,12,Warranty
7334,SW,PROD_007,2019 W47,6,Warranty
7335,SW,PROD_008,2019 W47,7,Warranty
7336,SW,ESP_001,2019 W47,2,Warranty
7337,SW,ESP_002,2019 W47,1,Warranty
7338,SW,ESP_003,2019 W47,1,Warranty
7339,SW,ESP_004,2019 W47,1,Warranty
7340,SW,ESP_005,2019 W47,1,Warranty
7341,SW,ESP_006,2019 W47,3,Warranty
7342,SW,ESP_007,2019 W47,1,Warranty
7343,SW,ESP_008,2019 W47,1,Warranty
7344,SW,PROD_001,2019 W48,14,Warranty
7345,SW,PROD_002,2019 W48,11,Warranty
7346,SW,PROD_003,2019 W48,12,Warranty
7347,SW,PROD_004,2019 W48,17,Warranty
7348,SW,PROD_005,2019 W48,8,Warranty
7349,SW,PROD_006,2019 W48,10,Warranty
7350,SW,PROD_007,2019 W48,5,Warranty
7351,SW,PROD_008,2019 W48,9,Warranty
7352,SW,ESP_001,2019 W48,2,Warranty
7353,SW,ESP_002,2019 W48,1,Warranty
7354,SW,ESP_003,2019 W48,2,Warranty
7355,SW,ESP_004,2019 W48,4,Warranty
7356,SW,ESP_005,2019 W48,1,Warranty
7357,SW,ESP_006,2019 W48,3,Warranty
7358,SW,ESP_007,2019 W48,1,Warranty
7359,SW,ESP_008,2019 W48,1,Warranty
7360,SW,PROD_001,2019 W49,14,Product
7361,SW,PROD_002,2019 W49,16,Product
7362,SW,PROD_003,2019 W49,10,Product
7363,SW,PROD_004,2019 W49,10,Product
7364,SW,PROD_005,2019 W49,8,Product
7365,SW,PROD_006,2019 W49,5,Product
7366,SW,PROD_007,2019 W49,13,Product
7367,SW,PROD_008,2019 W49,7,Product
7368,SW,ESP_001,2019 W49,1,Product
7369,SW,ESP_002,2019 W49,1,Product
7370,SW,ESP_003,2019 W49,1,Product
7371,SW,ESP_004,2019 W49,2,Product
7372,SW,ESP_005,2019 W49,1,Product
7373,SW,ESP_006,2019 W49,1,Product
7374,SW,ESP_007,2019 W49,2,Product
7375,SW,ESP_008,2019 W49,1,Product
7376,SW,PROD_001,2019 W05,20,Product
7377,SW,PROD_002,2019 W05,11,Product
7378,SW,PROD_003,2019 W05,19,Product
7379,SW,PROD_004,2019 W05,7,Product
7380,SW,PROD_005,2019 W05,14,Product
7381,SW,PROD_006,2019 W05,12,Product
7382,SW,PROD_007,2019 W05,10,Product
7383,SW,PROD_008,2019 W05,12,Product
7384,SW,ESP_001,2019 W05,0,Product
7385,SW,ESP_002,2019 W05,0,Product
7386,SW,ESP_003,2019 W05,1,Product
7387,SW,ESP_004,2019 W05,1,Product
7388,SW,ESP_005,2019 W05,1,Product
7389,SW,ESP_006,2019 W05,2,Product
7390,SW,ESP_007,2019 W05,1,Product
7391,SW,ESP_008,2019 W05,0,Product
7392,SW,PROD_001,2019 W50,22,Product
7393,SW,PROD_002,2019 W50,18,Product
7394,SW,PROD_003,2019 W50,18,Product
7395,SW,PROD_004,2019 W50,10,Product
7396,SW,PROD_005,2019 W50,11,Product
7397,SW,PROD_006,2019 W50,9,Product
7398,SW,PROD_007,2019 W50,3,Product
7399,SW,PROD_008,2019 W50,10,Product
7400,SW,ESP_001,2019 W50,1,Warranty
7401,SW,ESP_002,2019 W50,1,Warranty
7402,SW,ESP_003,2019 W50,1,Warranty
7403,SW,ESP_004,2019 W50,1,Warranty
7404,SW,ESP_005,2019 W50,1,Warranty
7405,SW,ESP_006,2019 W50,2,Warranty
7406,SW,ESP_007,2019 W50,0,Warranty
7407,SW,ESP_008,2019 W50,1,Warranty
7408,SW,PROD_001,2019 W51,21,Warranty
7409,SW,PROD_002,2019 W51,25,Warranty
7410,SW,PROD_003,2019 W51,13,Warranty
7411,SW,PROD_004,2019 W51,21,Warranty
7412,SW,PROD_005,2019 W51,9,Warranty
7413,SW,PROD_006,2019 W51,10,Warranty
7414,SW,PROD_007,2019 W51,11,Warranty
7415,SW,PROD_008,2019 W51,8,Warranty
7416,SW,ESP_001,2019 W51,1,Warranty
7417,SW,ESP_002,2019 W51,1,Warranty
7418,SW,ESP_003,2019 W51,0,Warranty
7419,SW,ESP_004,2019 W51,2,Warranty
7420,SW,ESP_005,2019 W51,1,Warranty
7421,SW,ESP_006,2019 W51,2,Warranty
7422,SW,ESP_007,2019 W51,1,Warranty
7423,SW,ESP_008,2019 W51,0,Warranty
7424,SW,PROD_001,2019 W06,15,Warranty
7425,SW,PROD_002,2019 W06,13,Warranty
7426,SW,PROD_003,2019 W06,23,Warranty
7427,SW,PROD_004,2019 W06,10,Warranty
7428,SW,PROD_005,2019 W06,16,Warranty
7429,SW,PROD_006,2019 W06,6,Warranty
7430,SW,PROD_007,2019 W06,12,Warranty
7431,SW,PROD_008,2019 W06,7,Warranty
7432,SW,ESP_001,2019 W06,0,Warranty
7433,SW,ESP_002,2019 W06,0,Warranty
7434,SW,ESP_003,2019 W06,0,Warranty
7435,SW,ESP_004,2019 W06,1,Warranty
7436,SW,ESP_005,2019 W06,1,Warranty
7437,SW,ESP_006,2019 W06,1,Warranty
7438,SW,ESP_007,2019 W06,1,Warranty
7439,SW,ESP_008,2019 W06,0,Warranty
7440,SW,PROD_001,2019 W07,17,Product
7441,SW,PROD_002,2019 W07,17,Product
7442,SW,PROD_003,2019 W07,16,Product
7443,SW,PROD_004,2019 W07,16,Product
7444,SW,PROD_005,2019 W07,12,Product
7445,SW,PROD_006,2019 W07,6,Product
7446,SW,PROD_007,2019 W07,11,Product
7447,SW,PROD_008,2019 W07,10,Product
7448,SW,ESP_001,2019 W07,0,Product
7449,SW,ESP_002,2019 W07,0,Product
7450,SW,ESP_003,2019 W07,0,Product
7451,SW,ESP_004,2019 W07,1,Product
7452,SW,ESP_005,2019 W07,0,Product
7453,SW,ESP_006,2019 W07,1,Product
7454,SW,ESP_007,2019 W07,1,Product
7455,SW,ESP_008,2019 W07,0,Product
7456,SW,PROD_001,2019 W08,14,Product
7457,SW,PROD_002,2019 W08,15,Product
7458,SW,PROD_003,2019 W08,16,Product
7459,SW,PROD_004,2019 W08,11,Product
7460,SW,PROD_005,2019 W08,9,Product
7461,SW,PROD_006,2019 W08,7,Product
7462,SW,PROD_007,2019 W08,11,Product
7463,SW,PROD_008,2019 W08,11,Product
7464,SW,ESP_001,2019 W08,0,Product
7465,SW,ESP_002,2019 W08,0,Product
7466,SW,ESP_003,2019 W08,0,Product
7467,SW,ESP_004,2019 W08,0,Product
7468,SW,ESP_005,2019 W08,0,Product
7469,SW,ESP_006,2019 W08,1,Product
7470,SW,ESP_007,2019 W08,0,Product
7471,SW,ESP_008,2019 W08,0,Product
7472,SW,PROD_001,2019 W09,21,Product
7473,SW,PROD_002,2019 W09,6,Product
7474,SW,PROD_003,2019 W09,18,Product
7475,SW,PROD_004,2019 W09,8,Product
7476,SW,PROD_005,2019 W09,10,Product
7477,SW,PROD_006,2019 W09,21,Product
7478,SW,PROD_007,2019 W09,8,Product
7479,SW,PROD_008,2019 W09,14,Product
7480,SW,ESP_001,2019 W09,0,Warranty
7481,SW,ESP_002,2019 W09,0,Warranty
7482,SW,ESP_003,2019 W09,0,Warranty
7483,SW,ESP_004,2019 W09,0,Warranty
7484,SW,ESP_005,2019 W09,0,Warranty
7485,SW,ESP_006,2019 W09,2,Warranty
7486,SW,ESP_007,2019 W09,0,Warranty
7487,SW,ESP_008,2019 W09,0,Warranty
7488,SW,PROD_001,2020 W00,16,Warranty
7489,SW,PROD_002,2020 W00,15,Warranty
7490,SW,PROD_003,2020 W00,9,Warranty
7491,SW,PROD_004,2020 W00,10,Warranty
7492,SW,PROD_005,2020 W00,7,Warranty
7493,SW,PROD_006,2020 W00,7,Warranty
7494,SW,PROD_007,2020 W00,7,Warranty
7495,SW,PROD_008,2020 W00,8,Warranty
7496,SW,ESP_001,2020 W00,0,Warranty
7497,SW,ESP_002,2020 W00,0,Warranty
7498,SW,ESP_003,2020 W00,0,Warranty
7499,SW,ESP_004,2020 W00,1,Warranty
7500,SW,ESP_005,2020 W00,0,Warranty
7501,SW,ESP_006,2020 W00,1,Warranty
7502,SW,ESP_007,2020 W00,0,Warranty
7503,SW,ESP_008,2020 W00,0,Warranty
7504,SW,PROD_001,2020 W01,15,Warranty
7505,SW,PROD_002,2020 W01,7,Warranty
7506,SW,PROD_003,2020 W01,12,Warranty
7507,SW,PROD_004,2020 W01,14,Warranty
7508,SW,PROD_005,2020 W01,18,Warranty
7509,SW,PROD_006,2020 W01,19,Warranty
7510,SW,PROD_007,2020 W01,10,Warranty
7511,SW,PROD_008,2020 W01,16,Warranty
7512,SW,ESP_001,2020 W01,0,Warranty
7513,SW,ESP_002,2020 W01,0,Warranty
7514,SW,ESP_003,2020 W01,0,Warranty
7515,SW,ESP_004,2020 W01,1,Warranty
7516,SW,ESP_005,2020 W01,1,Warranty
7517,SW,ESP_006,2020 W01,2,Warranty
7518,SW,ESP_007,2020 W01,0,Warranty
7519,SW,ESP_008,2020 W01,0,Warranty
7520,SW,PROD_001,2020 W10,20,Product
7521,SW,PROD_002,2020 W10,12,Product
7522,SW,PROD_003,2020 W10,13,Product
7523,SW,PROD_004,2020 W10,8,Product
7524,SW,PROD_005,2020 W10,13,Product
7525,SW,PROD_006,2020 W10,10,Product
7526,SW,PROD_007,2020 W10,16,Product
7527,SW,PROD_008,2020 W10,8,Product
7528,SW,ESP_001,2020 W10,0,Product
7529,SW,ESP_002,2020 W10,0,Product
7530,SW,ESP_003,2020 W10,0,Product
7531,SW,ESP_004,2020 W10,0,Product
7532,SW,ESP_005,2020 W10,1,Product
7533,SW,ESP_006,2020 W10,1,Product
7534,SW,ESP_007,2020 W10,1,Product
7535,SW,ESP_008,2020 W10,0,Product
7536,SW,PROD_001,2020 W11,16,Product
7537,SW,PROD_002,2020 W11,15,Product
7538,SW,PROD_003,2020 W11,14,Product
7539,SW,PROD_004,2020 W11,9,Product
7540,SW,PROD_005,2020 W11,11,Product
7541,SW,PROD_006,2020 W11,9,Product
7542,SW,PROD_007,2020 W11,13,Product
7543,SW,PROD_008,2020 W11,15,Product
7544,SW,ESP_001,2020 W11,0,Product
7545,SW,ESP_002,2020 W11,0,Product
7546,SW,ESP_003,2020 W11,0,Product
7547,SW,ESP_004,2020 W11,1,Product
7548,SW,ESP_005,2020 W11,1,Product
7549,SW,ESP_006,2020 W11,2,Product
7550,SW,ESP_007,2020 W11,1,Product
7551,SW,ESP_008,2020 W11,0,Product
7552,SW,PROD_001,2020 W12,10,Product
7553,SW,PROD_002,2020 W12,22,Product
7554,SW,PROD_003,2020 W12,14,Product
7555,SW,PROD_004,2020 W12,18,Product
7556,SW,PROD_005,2020 W12,7,Product
7557,SW,PROD_006,2020 W12,14,Product
7558,SW,PROD_007,2020 W12,10,Product
7559,SW,PROD_008,2020 W12,7,Product
7560,SW,ESP_001,2020 W12,0,Warranty
7561,SW,ESP_002,2020 W12,0,Warranty
7562,SW,ESP_003,2020 W12,0,Warranty
7563,SW,ESP_004,2020 W12,2,Warranty
7564,SW,ESP_005,2020 W12,1,Warranty
7565,SW,ESP_006,2020 W12,3,Warranty
7566,SW,ESP_007,2020 W12,1,Warranty
7567,SW,ESP_008,2020 W12,0,Warranty
7568,SW,PROD_001,2020 W13,24,Warranty
7569,SW,PROD_002,2020 W13,15,Warranty
7570,SW,PROD_003,2020 W13,15,Warranty
7571,SW,PROD_004,2020 W13,16,Warranty
7572,SW,PROD_005,2020 W13,16,Warranty
7573,SW,PROD_006,2020 W13,12,Warranty
7574,SW,PROD_007,2020 W13,14,Warranty
7575,SW,PROD_008,2020 W13,9,Warranty
7576,SW,ESP_001,2020 W13,0,Warranty
7577,SW,ESP_002,2020 W13,0,Warranty
7578,SW,ESP_003,2020 W13,0,Warranty
7579,SW,ESP_004,2020 W13,1,Warranty
7580,SW,ESP_005,2020 W13,2,Warranty
7581,SW,ESP_006,2020 W13,2,Warranty
7582,SW,ESP_007,2020 W13,1,Warranty
7583,SW,ESP_008,2020 W13,0,Warranty
7584,SW,PROD_001,2020 W14,23,Warranty
7585,SW,PROD_002,2020 W14,8,Warranty
7586,SW,PROD_003,2020 W14,12,Warranty
